Station,Line Name,Date,Daily Entries,Daily Exits
STERLING ST,25,12/31/2019,4633,2795
SUTPHIN BLVD,F,01/01/2020,1525,1325
SUTPHIN BLVD,F,01/02/2020,3807,2448
SUTPHIN BLVD,F,01/03/2020,3880,2539
SUTPHIN BLVD,F,01/04/2020,2124,1514
SUTPHIN BLVD,F,01/05/2020,1597,1329
SUTPHIN BLVD,F,01/06/2020,4134,2785
SUTPHIN BLVD,F,01/07/2020,4537,2752
SUTPHIN BLVD,F,01/08/2020,4337,2967
SUTPHIN BLVD,F,01/09/2020,4270,2660
SUTPHIN BLVD,F,01/10/2020,4145,2677
SUTPHIN BLVD,F,01/11/2020,2114,1517
SUTPHIN BLVD,F,01/12/2020,1643,1257
SUTPHIN BLVD,F,01/13/2020,4279,2699
SUTPHIN BLVD,F,01/14/2020,4259,2774
SUTPHIN BLVD,F,01/15/2020,4404,2744
SUTPHIN BLVD,F,01/16/2020,4269,2777
SUTPHIN BLVD,F,01/17/2020,4138,2702
SUTPHIN BLVD,F,01/18/2020,1698,1106
SUTPHIN BLVD,F,01/19/2020,1536,1309
SUTPHIN BLVD,F,01/20/2020,2415,1594
SUTPHIN BLVD,F,01/21/2020,4263,2491
SUTPHIN BLVD,F,01/22/2020,4144,2712
SUTPHIN BLVD,F,01/23/2020,4075,2549
SUTPHIN BLVD,F,01/24/2020,4062,2670
SUTPHIN BLVD,F,01/25/2020,1850,1482
SUTPHIN BLVD,F,01/26/2020,1611,1449
SUTPHIN BLVD,F,01/27/2020,4213,2710
SUTPHIN BLVD,F,01/28/2020,4651,2922
SUTPHIN BLVD,F,01/29/2020,4415,2845
SUTPHIN BLVD,F,01/30/2020,4367,2821
SUTPHIN BLVD,F,01/31/2020,4236,2852
SUTPHIN BLVD,F,02/01/2020,2026,1586
SUTPHIN BLVD,F,02/02/2020,1586,1330
SUTPHIN BLVD,F,02/03/2020,4365,2695
SUTPHIN BLVD,F,02/04/2020,4465,2801
SUTPHIN BLVD,F,02/05/2020,4511,2798
SUTPHIN BLVD,F,02/06/2020,4321,2759
SUTPHIN BLVD,F,02/07/2020,4118,2728
SUTPHIN BLVD,F,02/08/2020,2079,1649
SUTPHIN BLVD,F,02/09/2020,1582,1343
SUTPHIN BLVD,F,02/10/2020,4179,2716
SUTPHIN BLVD,F,02/11/2020,4289,2760
SUTPHIN BLVD,F,02/12/2020,3949,2580
SUTPHIN BLVD,F,02/13/2020,4298,2648
SUTPHIN BLVD,F,02/14/2020,4211,2656
SUTPHIN BLVD,F,02/15/2020,1926,1516
SUTPHIN BLVD,F,02/16/2020,1526,1372
SUTPHIN BLVD,F,02/17/2020,2652,1899
SUTPHIN BLVD,F,02/18/2020,3957,2341
SUTPHIN BLVD,F,02/19/2020,3956,2459
SUTPHIN BLVD,F,02/20/2020,3958,2379
SUTPHIN BLVD,F,02/21/2020,3729,2190
SUTPHIN BLVD,F,02/22/2020,2044,1553
SUTPHIN BLVD,F,02/23/2020,1625,1268
SUTPHIN BLVD,F,02/24/2020,4337,2856
SUTPHIN BLVD,F,02/25/2020,4453,2769
SUTPHIN BLVD,F,02/26/2020,4435,2841
SUTPHIN BLVD,F,02/27/2020,4438,2971
SUTPHIN BLVD,F,02/28/2020,4205,2797
SUTPHIN BLVD,F,02/29/2020,2076,1663
SUTPHIN BLVD,F,03/01/2020,1577,1362
SUTPHIN BLVD,F,03/02/2020,4374,2769
SUTPHIN BLVD,F,03/03/2020,4486,2677
SUTPHIN BLVD,F,03/04/2020,4388,2815
SUTPHIN BLVD,F,03/05/2020,4298,2723
SUTPHIN BLVD,F,03/06/2020,4160,2836
SUTPHIN BLVD,F,03/07/2020,2094,1551
SUTPHIN BLVD,F,03/08/2020,1485,1253
SUTPHIN BLVD,F,03/09/2020,4298,2964
SUTPHIN BLVD,F,03/10/2020,4322,2884
SUTPHIN BLVD,F,03/11/2020,4295,3040
SUTPHIN BLVD,F,03/12/2020,3967,2799
SUTPHIN BLVD,F,03/13/2020,3440,2486
SUTPHIN BLVD,F,03/14/2020,1284,1412
SUTPHIN BLVD,F,03/15/2020,848,971
SUTPHIN BLVD,F,03/16/2020,2329,1956
SUTPHIN BLVD,F,03/17/2020,2016,1565
SUTPHIN BLVD,F,03/18/2020,1793,1415
SUTPHIN BLVD,F,03/19/2020,1656,1241
SUTPHIN BLVD,F,03/20/2020,1518,1201
SUTPHIN BLVD,F,03/21/2020,550,680
SUTPHIN BLVD,F,03/22/2020,317,405
SUTPHIN BLVD,F,03/23/2020,719,752
SUTPHIN BLVD,F,03/24/2020,795,705
SUTPHIN BLVD,F,03/25/2020,741,675
SUTPHIN BLVD,F,03/26/2020,695,689
SUTPHIN BLVD,F,03/27/2020,719,719
SUTPHIN BLVD,F,03/28/2020,320,420
SUTPHIN BLVD,F,03/29/2020,276,333
SUTPHIN BLVD,F,03/30/2020,539,526
SUTPHIN BLVD,F,03/31/2020,503,491
SUTPHIN BLVD,F,04/01/2020,533,516
SUTPHIN BLVD,F,04/02/2020,441,485
SUTPHIN BLVD,F,04/03/2020,490,469
SUTPHIN BLVD,F,04/04/2020,248,402
SUTPHIN BLVD,F,04/05/2020,199,264
SUTPHIN BLVD,F,04/06/2020,454,500
SUTPHIN BLVD,F,04/07/2020,425,442
SUTPHIN BLVD,F,04/08/2020,402,474
SUTPHIN BLVD,F,04/09/2020,408,433
SUTPHIN BLVD,F,04/10/2020,411,442
SUTPHIN BLVD,F,04/11/2020,264,306
SUTPHIN BLVD,F,04/12/2020,199,216
SUTPHIN BLVD,F,04/13/2020,335,360
SUTPHIN BLVD,F,04/14/2020,426,438
SUTPHIN BLVD,F,04/15/2020,428,410
SUTPHIN BLVD,F,04/16/2020,432,442
SUTPHIN BLVD,F,04/17/2020,499,455
SUTPHIN BLVD,F,12/28/2019,2194,1582
SUTPHIN BLVD,F,12/29/2019,1653,1521
SUTPHIN BLVD,F,12/30/2019,3269,2260
SUTPHIN BLVD,F,12/31/2019,3064,2222
SUTPHIN-ARCHER,EJZ,01/01/2020,10429,10230
SUTPHIN-ARCHER,EJZ,01/02/2020,22120,19900
SUTPHIN-ARCHER,EJZ,01/03/2020,21210,19347
SUTPHIN-ARCHER,EJZ,01/04/2020,11028,9559
SUTPHIN-ARCHER,EJZ,01/05/2020,9927,8782
SUTPHIN-ARCHER,EJZ,01/06/2020,22630,19229
SUTPHIN-ARCHER,EJZ,01/07/2020,23232,19662
SUTPHIN-ARCHER,EJZ,01/08/2020,22934,19294
SUTPHIN-ARCHER,EJZ,01/09/2020,22942,18935
SUTPHIN-ARCHER,EJZ,01/10/2020,22967,19095
SUTPHIN-ARCHER,EJZ,01/11/2020,11207,9296
SUTPHIN-ARCHER,EJZ,01/12/2020,9168,7971
SUTPHIN-ARCHER,EJZ,01/13/2020,22555,18214
SUTPHIN-ARCHER,EJZ,01/14/2020,21948,19252
SUTPHIN-ARCHER,EJZ,01/15/2020,22362,19592
SUTPHIN-ARCHER,EJZ,01/16/2020,22941,19888
SUTPHIN-ARCHER,EJZ,01/17/2020,22744,20207
SUTPHIN-ARCHER,EJZ,01/18/2020,11206,8767
SUTPHIN-ARCHER,EJZ,01/19/2020,9310,7659
SUTPHIN-ARCHER,EJZ,01/20/2020,15721,13835
SUTPHIN-ARCHER,EJZ,01/21/2020,22590,18896
SUTPHIN-ARCHER,EJZ,01/22/2020,22168,18707
SUTPHIN-ARCHER,EJZ,01/23/2020,22654,19430
SUTPHIN-ARCHER,EJZ,01/24/2020,22595,19496
SUTPHIN-ARCHER,EJZ,01/25/2020,12323,10877
SUTPHIN-ARCHER,EJZ,01/26/2020,10973,9767
SUTPHIN-ARCHER,EJZ,01/27/2020,22468,19751
SUTPHIN-ARCHER,EJZ,01/28/2020,22460,19511
SUTPHIN-ARCHER,EJZ,01/29/2020,22613,19860
SUTPHIN-ARCHER,EJZ,01/30/2020,22848,19833
SUTPHIN-ARCHER,EJZ,01/31/2020,22901,19980
SUTPHIN-ARCHER,EJZ,02/01/2020,12214,9719
SUTPHIN-ARCHER,EJZ,02/02/2020,9547,7961
SUTPHIN-ARCHER,EJZ,02/03/2020,22593,19810
SUTPHIN-ARCHER,EJZ,02/04/2020,22289,20046
SUTPHIN-ARCHER,EJZ,02/05/2020,22472,20349
SUTPHIN-ARCHER,EJZ,02/06/2020,23018,20406
SUTPHIN-ARCHER,EJZ,02/07/2020,23205,20054
SUTPHIN-ARCHER,EJZ,02/08/2020,12863,11178
SUTPHIN-ARCHER,EJZ,02/09/2020,10206,9218
SUTPHIN-ARCHER,EJZ,02/10/2020,22603,19760
SUTPHIN-ARCHER,EJZ,02/11/2020,22354,20059
SUTPHIN-ARCHER,EJZ,02/12/2020,22226,20346
SUTPHIN-ARCHER,EJZ,02/13/2020,22929,21270
SUTPHIN-ARCHER,EJZ,02/14/2020,23740,20271
SUTPHIN-ARCHER,EJZ,02/15/2020,12832,10182
SUTPHIN-ARCHER,EJZ,02/16/2020,10683,8778
SUTPHIN-ARCHER,EJZ,02/17/2020,15519,12291
SUTPHIN-ARCHER,EJZ,02/18/2020,21685,18953
SUTPHIN-ARCHER,EJZ,02/19/2020,21796,19248
SUTPHIN-ARCHER,EJZ,02/20/2020,21864,19195
SUTPHIN-ARCHER,EJZ,02/21/2020,21416,19088
SUTPHIN-ARCHER,EJZ,02/22/2020,12775,11038
SUTPHIN-ARCHER,EJZ,02/23/2020,10260,9174
SUTPHIN-ARCHER,EJZ,02/24/2020,23182,20193
SUTPHIN-ARCHER,EJZ,02/25/2020,22906,20412
SUTPHIN-ARCHER,EJZ,02/26/2020,23086,20447
SUTPHIN-ARCHER,EJZ,02/27/2020,23439,21128
SUTPHIN-ARCHER,EJZ,02/28/2020,23372,21092
SUTPHIN-ARCHER,EJZ,02/29/2020,12626,10253
SUTPHIN-ARCHER,EJZ,03/01/2020,9921,8630
SUTPHIN-ARCHER,EJZ,03/02/2020,22926,19715
SUTPHIN-ARCHER,EJZ,03/03/2020,22487,20248
SUTPHIN-ARCHER,EJZ,03/04/2020,22985,20122
SUTPHIN-ARCHER,EJZ,03/05/2020,22954,20169
SUTPHIN-ARCHER,EJZ,03/06/2020,22065,19355
SUTPHIN-ARCHER,EJZ,03/07/2020,12975,11462
SUTPHIN-ARCHER,EJZ,03/08/2020,8146,7795
SUTPHIN-ARCHER,EJZ,03/09/2020,20467,17119
SUTPHIN-ARCHER,EJZ,03/10/2020,19625,17141
SUTPHIN-ARCHER,EJZ,03/11/2020,19515,17017
SUTPHIN-ARCHER,EJZ,03/12/2020,18430,16088
SUTPHIN-ARCHER,EJZ,03/13/2020,16611,15397
SUTPHIN-ARCHER,EJZ,03/14/2020,8107,7780
SUTPHIN-ARCHER,EJZ,03/15/2020,5838,5879
SUTPHIN-ARCHER,EJZ,03/16/2020,12433,11796
SUTPHIN-ARCHER,EJZ,03/17/2020,10728,10247
SUTPHIN-ARCHER,EJZ,03/18/2020,9921,9934
SUTPHIN-ARCHER,EJZ,03/19/2020,8893,8826
SUTPHIN-ARCHER,EJZ,03/20/2020,8323,8114
SUTPHIN-ARCHER,EJZ,03/21/2020,4023,4237
SUTPHIN-ARCHER,EJZ,03/22/2020,2665,2943
SUTPHIN-ARCHER,EJZ,03/23/2020,4838,5137
SUTPHIN-ARCHER,EJZ,03/24/2020,4802,4990
SUTPHIN-ARCHER,EJZ,03/25/2020,4540,4678
SUTPHIN-ARCHER,EJZ,03/26/2020,4364,4752
SUTPHIN-ARCHER,EJZ,03/27/2020,4286,4427
SUTPHIN-ARCHER,EJZ,03/28/2020,2202,2640
SUTPHIN-ARCHER,EJZ,03/29/2020,1557,2034
SUTPHIN-ARCHER,EJZ,03/30/2020,3415,3874
SUTPHIN-ARCHER,EJZ,03/31/2020,3219,3664
SUTPHIN-ARCHER,EJZ,04/01/2020,3073,3636
SUTPHIN-ARCHER,EJZ,04/02/2020,2851,3454
SUTPHIN-ARCHER,EJZ,04/03/2020,3051,3564
SUTPHIN-ARCHER,EJZ,04/04/2020,1702,2067
SUTPHIN-ARCHER,EJZ,04/05/2020,1245,1715
SUTPHIN-ARCHER,EJZ,04/06/2020,2668,3214
SUTPHIN-ARCHER,EJZ,04/07/2020,2550,3099
SUTPHIN-ARCHER,EJZ,04/08/2020,2573,2985
SUTPHIN-ARCHER,EJZ,04/09/2020,2414,3030
SUTPHIN-ARCHER,EJZ,04/10/2020,2395,2979
SUTPHIN-ARCHER,EJZ,04/11/2020,1432,2035
SUTPHIN-ARCHER,EJZ,04/12/2020,1068,1732
SUTPHIN-ARCHER,EJZ,04/13/2020,2153,2683
SUTPHIN-ARCHER,EJZ,04/14/2020,2520,3138
SUTPHIN-ARCHER,EJZ,04/15/2020,2390,3011
SUTPHIN-ARCHER,EJZ,04/16/2020,2435,3049
SUTPHIN-ARCHER,EJZ,04/17/2020,2535,3210
SUTPHIN-ARCHER,EJZ,12/28/2019,14850,11680
SUTPHIN-ARCHER,EJZ,12/29/2019,12206,9503
SUTPHIN-ARCHER,EJZ,12/30/2019,21204,18087
SUTPHIN-ARCHER,EJZ,12/31/2019,19265,16863
SUTTER AV,L,01/01/2020,1223,1437
SUTTER AV,L,01/02/2020,2886,2220
SUTTER AV,L,01/03/2020,2922,2233
SUTTER AV,L,01/04/2020,1510,1469
SUTTER AV,L,01/05/2020,1161,1298
SUTTER AV,L,01/06/2020,3120,2386
SUTTER AV,L,01/07/2020,3259,2285
SUTTER AV,L,01/08/2020,3155,2131
SUTTER AV,L,01/09/2020,3187,2047
SUTTER AV,L,01/10/2020,3215,2217
SUTTER AV,L,01/11/2020,1595,1536
SUTTER AV,L,01/12/2020,1301,1350
SUTTER AV,L,01/13/2020,3276,2285
SUTTER AV,L,01/14/2020,3259,2460
SUTTER AV,L,01/15/2020,3384,2599
SUTTER AV,L,01/16/2020,3172,2450
SUTTER AV,L,01/17/2020,3092,2394
SUTTER AV,L,01/18/2020,1222,1027
SUTTER AV,L,01/19/2020,990,932
SUTTER AV,L,01/20/2020,1886,1733
SUTTER AV,L,01/21/2020,3117,2090
SUTTER AV,L,01/22/2020,3133,1993
SUTTER AV,L,01/23/2020,3187,2220
SUTTER AV,L,01/24/2020,3242,2115
SUTTER AV,L,01/25/2020,1392,1360
SUTTER AV,L,01/26/2020,1294,1288
SUTTER AV,L,01/27/2020,3071,2253
SUTTER AV,L,01/28/2020,3389,2353
SUTTER AV,L,01/29/2020,3345,2472
SUTTER AV,L,01/30/2020,3370,2434
SUTTER AV,L,01/31/2020,3342,2443
SUTTER AV,L,02/01/2020,1551,1512
SUTTER AV,L,02/02/2020,1218,1248
SUTTER AV,L,02/03/2020,3381,2467
SUTTER AV,L,02/04/2020,3430,2438
SUTTER AV,L,02/05/2020,3290,2445
SUTTER AV,L,02/06/2020,3381,2225
SUTTER AV,L,02/07/2020,3381,2504
SUTTER AV,L,02/08/2020,1531,1481
SUTTER AV,L,02/09/2020,1238,1308
SUTTER AV,L,02/10/2020,3276,2116
SUTTER AV,L,02/11/2020,3370,2314
SUTTER AV,L,02/12/2020,3303,2153
SUTTER AV,L,02/13/2020,3364,2410
SUTTER AV,L,02/14/2020,3259,1975
SUTTER AV,L,02/15/2020,1273,1043
SUTTER AV,L,02/16/2020,1012,896
SUTTER AV,L,02/17/2020,1767,1262
SUTTER AV,L,02/18/2020,2698,2123
SUTTER AV,L,02/19/2020,2726,1734
SUTTER AV,L,02/20/2020,2631,1981
SUTTER AV,L,02/21/2020,2697,2066
SUTTER AV,L,02/22/2020,1540,1275
SUTTER AV,L,02/23/2020,1162,1196
SUTTER AV,L,02/24/2020,3284,2227
SUTTER AV,L,02/25/2020,3325,2299
SUTTER AV,L,02/26/2020,3296,2461
SUTTER AV,L,02/27/2020,3284,2300
SUTTER AV,L,02/28/2020,3235,2295
SUTTER AV,L,02/29/2020,1554,1503
SUTTER AV,L,03/01/2020,1200,1144
SUTTER AV,L,03/02/2020,3323,2428
SUTTER AV,L,03/03/2020,3382,2499
SUTTER AV,L,03/04/2020,3217,2325
SUTTER AV,L,03/05/2020,3325,2532
SUTTER AV,L,03/06/2020,3225,2350
SUTTER AV,L,03/07/2020,1626,1438
SUTTER AV,L,03/08/2020,1257,1283
SUTTER AV,L,03/09/2020,3504,2455
SUTTER AV,L,03/10/2020,3320,2513
SUTTER AV,L,03/11/2020,3253,2407
SUTTER AV,L,03/12/2020,3047,2291
SUTTER AV,L,03/13/2020,2799,2339
SUTTER AV,L,03/14/2020,1296,1343
SUTTER AV,L,03/15/2020,991,1037
SUTTER AV,L,03/16/2020,2035,2015
SUTTER AV,L,03/17/2020,1844,1964
SUTTER AV,L,03/18/2020,1886,1963
SUTTER AV,L,03/19/2020,1706,1899
SUTTER AV,L,03/20/2020,1641,1839
SUTTER AV,L,03/21/2020,716,927
SUTTER AV,L,03/22/2020,538,676
SUTTER AV,L,03/23/2020,1055,1247
SUTTER AV,L,03/24/2020,1112,1403
SUTTER AV,L,03/25/2020,1058,1259
SUTTER AV,L,03/26/2020,1016,1333
SUTTER AV,L,03/27/2020,1016,1407
SUTTER AV,L,03/28/2020,508,727
SUTTER AV,L,03/29/2020,394,587
SUTTER AV,L,03/30/2020,923,1214
SUTTER AV,L,03/31/2020,808,1051
SUTTER AV,L,04/01/2020,932,1136
SUTTER AV,L,04/02/2020,857,1123
SUTTER AV,L,04/03/2020,866,1079
SUTTER AV,L,04/04/2020,452,692
SUTTER AV,L,04/05/2020,377,591
SUTTER AV,L,04/06/2020,795,1050
SUTTER AV,L,04/07/2020,806,1086
SUTTER AV,L,04/08/2020,767,1068
SUTTER AV,L,04/09/2020,761,1021
SUTTER AV,L,04/10/2020,725,1023
SUTTER AV,L,04/11/2020,440,740
SUTTER AV,L,04/12/2020,300,514
SUTTER AV,L,04/13/2020,596,916
SUTTER AV,L,04/14/2020,661,1059
SUTTER AV,L,04/15/2020,631,1046
SUTTER AV,L,04/16/2020,588,1040
SUTTER AV,L,04/17/2020,662,1007
SUTTER AV,L,12/28/2019,1605,1489
SUTTER AV,L,12/29/2019,1199,1258
SUTTER AV,L,12/30/2019,2332,1870
SUTTER AV,L,12/31/2019,2380,2052
SUTTER AV-RUTLD,3,01/01/2020,2425,2846
SUTTER AV-RUTLD,3,01/02/2020,6038,6636
SUTTER AV-RUTLD,3,01/03/2020,6410,6895
SUTTER AV-RUTLD,3,01/04/2020,3214,3665
SUTTER AV-RUTLD,3,01/05/2020,2595,3137
SUTTER AV-RUTLD,3,01/06/2020,6725,7293
SUTTER AV-RUTLD,3,01/07/2020,6740,7498
SUTTER AV-RUTLD,3,01/08/2020,6895,7318
SUTTER AV-RUTLD,3,01/09/2020,6866,7389
SUTTER AV-RUTLD,3,01/10/2020,6979,7288
SUTTER AV-RUTLD,3,01/11/2020,3588,4136
SUTTER AV-RUTLD,3,01/12/2020,2597,3097
SUTTER AV-RUTLD,3,01/13/2020,6475,7176
SUTTER AV-RUTLD,3,01/14/2020,6851,7322
SUTTER AV-RUTLD,3,01/15/2020,6967,7494
SUTTER AV-RUTLD,3,01/16/2020,7017,7511
SUTTER AV-RUTLD,3,01/17/2020,6822,7095
SUTTER AV-RUTLD,3,01/18/2020,2985,3429
SUTTER AV-RUTLD,3,01/19/2020,2485,2965
SUTTER AV-RUTLD,3,01/20/2020,3833,4122
SUTTER AV-RUTLD,3,01/21/2020,6236,7158
SUTTER AV-RUTLD,3,01/22/2020,6654,7414
SUTTER AV-RUTLD,3,01/23/2020,6673,7137
SUTTER AV-RUTLD,3,01/24/2020,6729,7117
SUTTER AV-RUTLD,3,01/25/2020,3027,3402
SUTTER AV-RUTLD,3,01/26/2020,2565,3114
SUTTER AV-RUTLD,3,01/27/2020,6392,7119
SUTTER AV-RUTLD,3,01/28/2020,6960,7657
SUTTER AV-RUTLD,3,01/29/2020,6929,7404
SUTTER AV-RUTLD,3,01/30/2020,6813,7540
SUTTER AV-RUTLD,3,01/31/2020,6908,7586
SUTTER AV-RUTLD,3,02/01/2020,3442,4077
SUTTER AV-RUTLD,3,02/02/2020,2570,3123
SUTTER AV-RUTLD,3,02/03/2020,6766,7421
SUTTER AV-RUTLD,3,02/04/2020,7107,7545
SUTTER AV-RUTLD,3,02/05/2020,7157,7549
SUTTER AV-RUTLD,3,02/06/2020,6902,7287
SUTTER AV-RUTLD,3,02/07/2020,6857,7198
SUTTER AV-RUTLD,3,02/08/2020,3356,3882
SUTTER AV-RUTLD,3,02/09/2020,2555,3031
SUTTER AV-RUTLD,3,02/10/2020,5557,7080
SUTTER AV-RUTLD,3,02/11/2020,6240,7427
SUTTER AV-RUTLD,3,02/12/2020,7046,7439
SUTTER AV-RUTLD,3,02/13/2020,7017,7558
SUTTER AV-RUTLD,3,02/14/2020,6856,7286
SUTTER AV-RUTLD,3,02/15/2020,3307,3745
SUTTER AV-RUTLD,3,02/16/2020,2600,3122
SUTTER AV-RUTLD,3,02/17/2020,3955,4372
SUTTER AV-RUTLD,3,02/18/2020,6032,6379
SUTTER AV-RUTLD,3,02/19/2020,6102,6608
SUTTER AV-RUTLD,3,02/20/2020,6050,6421
SUTTER AV-RUTLD,3,02/21/2020,5737,6313
SUTTER AV-RUTLD,3,02/22/2020,3311,3790
SUTTER AV-RUTLD,3,02/23/2020,2592,2996
SUTTER AV-RUTLD,3,02/24/2020,6696,7196
SUTTER AV-RUTLD,3,02/25/2020,6797,7422
SUTTER AV-RUTLD,3,02/26/2020,6891,7439
SUTTER AV-RUTLD,3,02/27/2020,6953,7438
SUTTER AV-RUTLD,3,02/28/2020,6880,7220
SUTTER AV-RUTLD,3,02/29/2020,3366,3676
SUTTER AV-RUTLD,3,03/01/2020,2486,2948
SUTTER AV-RUTLD,3,03/02/2020,6923,7243
SUTTER AV-RUTLD,3,03/03/2020,7005,7460
SUTTER AV-RUTLD,3,03/04/2020,7034,7701
SUTTER AV-RUTLD,3,03/05/2020,6985,7529
SUTTER AV-RUTLD,3,03/06/2020,6708,7213
SUTTER AV-RUTLD,3,03/07/2020,3519,4052
SUTTER AV-RUTLD,3,03/08/2020,2293,2404
SUTTER AV-RUTLD,3,03/09/2020,6447,6432
SUTTER AV-RUTLD,3,03/10/2020,6349,6630
SUTTER AV-RUTLD,3,03/11/2020,6371,6532
SUTTER AV-RUTLD,3,03/12/2020,6046,6254
SUTTER AV-RUTLD,3,03/13/2020,5312,5881
SUTTER AV-RUTLD,3,03/14/2020,2631,2935
SUTTER AV-RUTLD,3,03/15/2020,1820,2266
SUTTER AV-RUTLD,3,03/16/2020,3820,4151
SUTTER AV-RUTLD,3,03/17/2020,3300,3618
SUTTER AV-RUTLD,3,03/18/2020,3352,3641
SUTTER AV-RUTLD,3,03/19/2020,3046,3394
SUTTER AV-RUTLD,3,03/20/2020,2922,3367
SUTTER AV-RUTLD,3,03/21/2020,1491,1933
SUTTER AV-RUTLD,3,03/22/2020,990,1308
SUTTER AV-RUTLD,3,03/23/2020,1828,2119
SUTTER AV-RUTLD,3,03/24/2020,1895,2172
SUTTER AV-RUTLD,3,03/25/2020,1795,2049
SUTTER AV-RUTLD,3,03/26/2020,1855,2099
SUTTER AV-RUTLD,3,03/27/2020,1701,1865
SUTTER AV-RUTLD,3,03/28/2020,941,1163
SUTTER AV-RUTLD,3,03/29/2020,702,942
SUTTER AV-RUTLD,3,03/30/2020,1457,1716
SUTTER AV-RUTLD,3,03/31/2020,1324,1750
SUTTER AV-RUTLD,3,04/01/2020,1451,1716
SUTTER AV-RUTLD,3,04/02/2020,1357,1650
SUTTER AV-RUTLD,3,04/03/2020,1336,1718
SUTTER AV-RUTLD,3,04/04/2020,786,1091
SUTTER AV-RUTLD,3,04/05/2020,566,956
SUTTER AV-RUTLD,3,04/06/2020,1248,1532
SUTTER AV-RUTLD,3,04/07/2020,1191,1653
SUTTER AV-RUTLD,3,04/08/2020,1209,1520
SUTTER AV-RUTLD,3,04/09/2020,1237,1384
SUTTER AV-RUTLD,3,04/10/2020,1114,1449
SUTTER AV-RUTLD,3,04/11/2020,771,993
SUTTER AV-RUTLD,3,04/12/2020,554,855
SUTTER AV-RUTLD,3,04/13/2020,1051,1278
SUTTER AV-RUTLD,3,04/14/2020,1228,1560
SUTTER AV-RUTLD,3,04/15/2020,1166,1557
SUTTER AV-RUTLD,3,04/16/2020,1172,1565
SUTTER AV-RUTLD,3,04/17/2020,1213,1646
SUTTER AV-RUTLD,3,12/28/2019,3314,3955
SUTTER AV-RUTLD,3,12/29/2019,1976,2980
SUTTER AV-RUTLD,3,12/30/2019,4990,5336
SUTTER AV-RUTLD,3,12/31/2019,5109,5482
THIRTY ST,1,01/01/2020,3378,176
THIRTY ST,1,01/02/2020,9086,10104
THIRTY ST,1,01/03/2020,8945,8840
THIRTY ST,1,01/04/2020,1860,172
THIRTY ST,1,01/05/2020,1907,236
THIRTY ST,1,01/06/2020,9816,7185
THIRTY ST,1,01/07/2020,8358,7865
THIRTY ST,1,01/08/2020,9317,7783
THIRTY ST,1,01/09/2020,9203,7126
THIRTY ST,1,01/10/2020,9005,7202
THIRTY ST,1,01/11/2020,2777,344
THIRTY ST,1,01/12/2020,2177,270
THIRTY ST,1,01/13/2020,9914,7679
THIRTY ST,1,01/14/2020,9103,7803
THIRTY ST,1,01/15/2020,10389,7974
THIRTY ST,1,01/16/2020,9969,8329
THIRTY ST,1,01/17/2020,8453,8866
THIRTY ST,1,01/18/2020,1586,140
THIRTY ST,1,01/19/2020,1970,214
THIRTY ST,1,01/20/2020,2748,4911
THIRTY ST,1,01/21/2020,8975,9714
THIRTY ST,1,01/22/2020,9080,9523
THIRTY ST,1,01/23/2020,9492,9457
THIRTY ST,1,01/24/2020,9284,9364
THIRTY ST,1,01/25/2020,18,9
THIRTY ST,1,01/26/2020,1,14
THIRTY ST,1,01/27/2020,9803,9001
THIRTY ST,1,01/28/2020,9585,5895
THIRTY ST,1,01/29/2020,9895,7733
THIRTY ST,1,01/30/2020,9240,7488
THIRTY ST,1,01/31/2020,8370,7422
THIRTY ST,1,02/01/2020,2708,501
THIRTY ST,1,02/02/2020,1893,118
THIRTY ST,1,02/03/2020,11104,7770
THIRTY ST,1,02/04/2020,9577,9466
THIRTY ST,1,02/05/2020,9848,7532
THIRTY ST,1,02/06/2020,9277,7200
THIRTY ST,1,02/07/2020,9284,7409
THIRTY ST,1,02/08/2020,2247,205
THIRTY ST,1,02/09/2020,2156,133
THIRTY ST,1,02/10/2020,9601,7256
THIRTY ST,1,02/11/2020,10086,7433
THIRTY ST,1,02/12/2020,10437,7810
THIRTY ST,1,02/13/2020,9933,7548
THIRTY ST,1,02/14/2020,9116,7299
THIRTY ST,1,02/15/2020,1901,125
THIRTY ST,1,02/16/2020,2327,221
THIRTY ST,1,02/17/2020,4051,850
THIRTY ST,1,02/18/2020,9807,7551
THIRTY ST,1,02/19/2020,10478,7815
THIRTY ST,1,02/20/2020,9385,7247
THIRTY ST,1,02/21/2020,9520,6918
THIRTY ST,1,02/22/2020,2898,144
THIRTY ST,1,02/23/2020,2573,277
THIRTY ST,1,02/24/2020,10339,7376
THIRTY ST,1,02/25/2020,9547,7522
THIRTY ST,1,02/26/2020,10910,7574
THIRTY ST,1,02/27/2020,10155,7896
THIRTY ST,1,02/28/2020,10061,7189
THIRTY ST,1,02/29/2020,3122,4604
THIRTY ST,1,03/01/2020,3145,2608
THIRTY ST,1,03/02/2020,8860,7037
THIRTY ST,1,03/03/2020,9945,7574
THIRTY ST,1,03/04/2020,10390,7680
THIRTY ST,1,03/05/2020,9977,7396
THIRTY ST,1,03/06/2020,8572,6757
THIRTY ST,1,03/07/2020,2564,156
THIRTY ST,1,03/08/2020,2080,175
THIRTY ST,1,03/09/2020,8950,6678
THIRTY ST,1,03/10/2020,8874,6541
THIRTY ST,1,03/11/2020,8012,6163
