GEO_ID,NAME,DP03_0001E,DP03_0002PE,DP03_0007PE,DP03_0013PE,DP03_0015PE,DP03_0017PE,DP03_0021PE,DP03_0025E,DP03_0027PE,DP03_0028PE,DP03_0029PE,DP03_0031PE,DP03_0041PE,DP03_0042PE,DP03_0043PE,DP03_0045PE,DP03_0062E,DP03_0063E,DP03_0074PE,DP03_0088E,DP03_0092E,DP03_0093E,DP03_0094E,DP03_0096PE,DP03_0097PE,DP03_0098PE,DP03_0099E,DP03_0099PE,DP03_0108PE,DP03_0113PE,DP03_0118PE,tract_id
1400000US36081055300,"Census Tract 553, Queens County, New York",2154,62.1,37.9,54.8,36.7,26.7,71.7,39.0,29.9,22.1,20.7,11.9,8.3,22.1,12.1,0.0,48917,64546,20.8,22513,30690,38309,36121,80.4,35.0,48.4,525,19.6,27.5,36.8,27.1,055300
1400000US36081055400,"Census Tract 554, Queens County, New York",1893,63.9,36.1,56.3,32.7,60.3,51.5,42.9,24.1,33.2,23.8,9.9,13.9,33.1,7.6,6.3,67857,77220,5.2,26854,35421,39250,39079,89.3,59.0,38.2,252,10.7,14.2,25.0,10.0,055400
1400000US36081055500,"Census Tract 555, Queens County, New York",1815,64.1,35.9,53.8,39.1,69.6,73.7,39.6,17.8,31.9,19.5,14.7,11.3,16.0,16.7,0.7,64811,74678,14.5,23445,35155,37311,36859,77.4,45.2,36.1,512,22.6,32.0,100.0,26.2,055500
1400000US36081055600,"Census Tract 556, Queens County, New York",1864,59.5,40.5,52.0,67.9,76.7,46.2,44.9,32.7,26.7,20.0,13.0,7.6,36.5,6.3,2.0,74958,105080,2.6,32661,36694,45987,48261,86.4,59.7,36.5,304,13.6,9.8,0.0,41.4,055600
1400000US36081055700,"Census Tract 557, Queens County, New York",3439,71.2,28.8,63.5,54.4,65.8,68.0,45.0,22.4,20.3,26.5,15.3,10.2,19.2,11.3,0.2,61139,71102,7.8,24133,35451,49076,33927,92.2,58.6,37.5,344,7.8,9.9,50.0,8.5,055700
1400000US36081055800,"Census Tract 558, Queens County, New York",1489,62.5,37.5,54.5,44.0,65.1,43.7,48.3,29.7,18.7,19.3,10.0,13.7,17.1,6.8,2.4,95656,98243,5.0,30106,31533,39076,53939,87.9,67.3,37.1,204,12.1,17.1,68.4,9.3,055800
1400000US36081055900,"Census Tract 559, Queens County, New York",893,74.8,25.2,66.9,55.8,57.3,77.9,40.3,21.9,53.9,10.4,6.1,7.9,16.9,42.4,0.8,64125,75410,10.9,25734,40242,40477,48617,81.0,54.3,30.5,211,19.0,15.1,58.3,22.8,055900
1400000US36081056000,"Census Tract 560, Queens County, New York",1427,56.8,43.2,47.4,42.4,52.4,32.0,46.6,31.8,18.7,24.2,16.3,5.1,27.3,7.4,7.2,74875,91636,9.7,26498,36042,49962,43011,97.2,74.8,30.3,48,2.8,2.8,0.0,9.0,056000
1400000US36081056100,"Census Tract 561, Queens County, New York",55,69.1,30.9,50.0,100.0,-,47.1,41.3,42.1,23.7,34.2,0.0,10.5,13.2,0.0,23.7,100000,119771,0.0,48402,60625,-,-,100.0,80.0,35.0,0,0.0,0.0,-,-,056100
1400000US36081056200,"Census Tract 562, Queens County, New York",1479,65.4,34.6,51.9,57.7,71.9,27.1,41.3,26.4,16.1,26.5,21.2,9.7,26.1,4.3,7.1,99250,101184,9.9,26944,39097,42156,53571,96.1,79.7,22.8,70,3.9,3.7,0.0,13.3,056200
1400000US36081056400,"Census Tract 564, Queens County, New York",1028,57.6,42.4,43.9,60.9,42.0,32.4,37.9,24.6,26.9,22.1,25.1,3.4,24.6,14.7,6.5,42083,72467,17.2,28255,31146,31583,52396,92.9,63.5,38.4,89,7.1,14.0,0.0,4.9,056400
1400000US36081056500,"Census Tract 565, Queens County, New York",1151,68.9,31.1,56.9,51.6,62.4,48.7,40.7,32.0,37.9,12.7,9.3,13.1,29.5,10.6,9.7,68259,76190,9.3,28882,36333,62778,35083,90.1,49.1,48.4,140,9.9,16.3,0.0,5.0,056500
1400000US36081056600,"Census Tract 566, Queens County, New York",1294,65.8,34.2,52.2,65.5,56.7,51.2,48.0,26.9,35.3,17.2,14.3,10.5,29.7,6.3,2.7,65804,84736,8.4,25995,36215,42344,41964,97.3,68.8,35.9,42,2.7,2.8,36.0,2.8,056600
1400000US36081056700,"Census Tract 567, Queens County, New York",4010,70.8,29.2,62.5,61.9,76.6,45.1,38.2,27.2,22.6,22.7,18.2,13.8,17.4,12.9,4.0,95485,105728,6.7,33169,39457,44028,39938,93.9,72.6,30.0,314,6.1,6.1,26.4,9.1,056700
1400000US36081056800,"Census Tract 568, Queens County, New York",4139,71.4,28.6,54.5,100.0,91.2,34.0,46.0,35.3,21.3,23.9,13.1,8.0,36.2,6.2,9.0,82313,98380,12.0,30307,40469,53130,45682,96.2,63.0,41.4,184,3.8,3.2,11.4,0.0,056800
1400000US36081057700,"Census Tract 577, Queens County, New York",3488,56.1,43.9,49.5,82.1,75.6,45.7,39.9,27.2,28.2,26.7,11.8,13.7,26.5,13.3,4.9,69148,81965,3.5,27925,37145,49861,48714,92.7,54.3,45.1,308,7.3,9.8,0.0,16.9,057700
1400000US36081057900,"Census Tract 579, Queens County, New York",1429,63.8,36.2,51.5,30.7,53.8,63.2,48.9,27.9,26.4,29.2,8.4,7.1,25.1,13.1,5.1,60774,71324,11.3,25607,39628,57885,44250,85.9,52.9,38.0,262,14.1,22.5,17.9,18.0,057900
1400000US36081058000,"Census Tract 580, Queens County, New York",3186,68.9,31.1,58.5,41.4,60.4,39.7,56.6,37.5,21.9,21.7,12.7,9.4,32.6,5.5,10.3,80972,94324,12.7,30012,29655,63650,46750,94.5,62.8,40.5,204,5.5,4.5,0.0,14.8,058000
1400000US36081058100,"Census Tract 581, Queens County, New York",2304,68.4,31.6,69.3,50.5,77.8,61.6,44.6,34.5,21.4,20.7,9.2,13.1,24.5,11.9,7.0,75286,93123,7.2,35029,43810,57083,41250,89.7,66.9,30.2,312,10.3,10.9,29.7,22.8,058100
1400000US36081058200,"Census Tract 582, Queens County, New York",4029,70.9,29.1,61.2,83.1,96.8,38.1,49.1,30.6,28.1,22.4,12.3,5.9,41.5,9.2,3.3,92790,103673,13.7,31279,37284,44263,42778,95.0,69.4,32.8,228,5.0,7.2,12.7,1.9,058200
1400000US36081058300,"Census Tract 583, Queens County, New York",2894,67.8,32.2,56.5,66.2,86.6,68.8,45.2,27.2,26.1,16.4,15.3,21.6,19.7,10.4,3.2,79712,95252,6.3,35572,45870,53792,48147,90.5,59.2,36.0,337,9.5,13.0,12.7,7.6,058300
1400000US36081058500,"Census Tract 585, Queens County, New York",3408,68.3,31.7,65.8,89.6,59.9,62.5,42.4,28.7,25.0,24.9,13.5,12.4,23.1,13.8,3.6,77083,84213,7.6,29409,37695,47955,45958,89.5,62.6,29.6,445,10.5,17.0,0.0,5.6,058500
1400000US36081058700,"Census Tract 587, Queens County, New York",2750,67.6,32.4,54.4,37.2,60.2,61.0,42.1,23.1,30.6,20.6,10.3,13.6,15.4,19.4,1.9,62539,73395,7.4,26803,42053,42609,50354,84.2,49.3,37.3,559,15.8,22.3,32.1,15.9,058700
1400000US36081058900,"Census Tract 589, Queens County, New York",3883,66.3,33.7,59.5,57.3,60.6,73.4,42.2,26.5,27.2,21.0,11.2,9.7,23.3,12.8,0.7,58156,72585,9.7,23531,36505,43682,40255,86.0,43.0,46.2,701,14.0,19.8,35.2,18.7,058900
1400000US36081059000,"Census Tract 590, Queens County, New York",1323,60.8,39.2,55.2,59.7,82.8,38.6,48.8,38.4,29.8,25.2,3.0,1.5,48.0,8.5,17.1,76111,115624,3.3,32630,40000,71500,46875,88.8,69.0,31.9,181,11.2,4.7,9.3,26.1,059000
1400000US36081059100,"Census Tract 591, Queens County, New York",4455,73.5,26.5,62.2,94.5,72.9,60.7,43.2,33.9,19.3,22.2,11.2,8.9,26.9,12.4,2.2,70258,91246,6.8,33995,38102,46942,46118,85.8,60.1,31.9,797,14.2,20.3,19.2,15.3,059100
1400000US36081059200,"Census Tract 592, Queens County, New York",1233,71.8,28.2,60.5,100.0,92.4,41.4,51.9,33.9,19.3,25.6,13.2,7.9,26.7,7.5,13.3,114375,143749,12.9,43271,52540,56845,62011,93.3,68.9,37.4,96,6.7,8.9,5.7,4.4,059200
1400000US36081059300,"Census Tract 593, Queens County, New York",3560,67.9,32.1,57.4,56.7,79.8,64.4,45.7,32.0,25.9,16.4,8.1,15.7,22.1,8.1,2.4,64731,80154,6.3,29375,39150,43973,41957,86.7,60.7,31.7,570,13.3,15.2,40.4,22.2,059300
1400000US36081059400,"Census Tract 594, Queens County, New York",1598,66.4,33.6,65.8,57.3,92.6,48.4,46.7,33.6,18.8,27.2,10.2,7.8,43.9,2.1,4.6,106181,114710,6.1,35923,37756,38788,45472,87.7,67.6,32.1,225,12.3,17.5,0.0,36.5,059400
1400000US36081059500,"Census Tract 595, Queens County, New York",4178,68.4,31.6,55.8,42.0,67.4,46.9,41.8,28.6,33.2,17.6,11.5,11.7,23.2,16.3,3.3,73581,88020,13.3,28261,40373,52727,43590,89.3,63.4,33.8,568,10.7,10.8,45.4,16.5,059500
1400000US36081059600,"Census Tract 596, Queens County, New York",1117,69.6,30.4,61.1,87.8,92.3,43.9,45.1,45.7,28.6,13.0,8.3,8.7,42.5,2.7,9.5,72137,101294,2.4,36093,34464,49286,60625,97.1,79.2,29.4,39,2.9,1.5,38.7,0.0,059600
1400000US36081059800,"Census Tract 598, Queens County, New York",1423,69.6,30.4,61.8,64.2,85.5,40.5,47.9,30.8,24.2,20.9,15.0,9.8,32.4,7.9,8.1,89528,100432,7.4,35483,40286,48264,55208,94.0,73.3,30.4,104,6.0,4.4,0.0,35.4,059800
1400000US36081059900,"Census Tract 599, Queens County, New York",1117,62.9,37.1,61.3,75.0,100.0,50.9,39.0,37.9,30.3,21.7,7.0,11.7,23.7,10.0,4.2,62500,75066,1.2,31741,46750,49514,54338,94.4,74.8,27.5,71,5.6,9.8,0.0,3.4,059900
1400000US36081060000,"Census Tract 600, Queens County, New York",1008,64.6,35.4,56.2,62.7,83.3,37.8,52.3,32.0,29.0,19.4,12.5,7.1,32.0,11.8,10.5,86875,120274,8.7,41793,51923,60227,68500,98.0,72.2,40.3,23,2.0,2.2,0.0,3.6,060000
1400000US36081060100,"Census Tract 601, Queens County, New York",1583,59.6,40.4,51.1,63.6,67.1,33.7,42.2,27.4,21.5,18.6,21.7,14.1,21.9,9.4,4.3,68833,84470,11.9,30169,41685,63664,44688,91.7,60.4,43.9,179,8.3,16.0,44.4,8.7,060100
1400000US36081060300,"Census Tract 603, Queens County, New York",1704,67.3,32.7,57.7,46.6,64.4,42.9,45.2,40.8,25.7,19.1,6.8,16.2,23.0,3.6,6.5,86000,120561,2.3,41600,40313,63273,46806,90.6,72.5,26.6,197,9.4,5.6,31.1,33.6,060300
1400000US36081060600,"Census Tract 606, Queens County, New York",1189,60.6,39.4,59.0,100.0,100.0,32.5,43.3,29.9,36.0,15.0,17.3,7.8,37.5,7.9,6.4,79514,93015,9.2,34763,41378,60568,53576,95.2,71.2,40.0,66,4.8,6.5,50.0,5.4,060600
1400000US36081060701,"Census Tract 607.01, Queens County, New York",36,77.8,22.2,100.0,-,-,100.0,N,53.6,46.4,0.0,0.0,0.0,100.0,0.0,0.0,67308,74275,0.0,66022,-,-,-,100.0,77.8,22.2,0,0.0,0.0,-,-,060701
1400000US36081060800,"Census Tract 608, Queens County, New York",1503,60.9,39.1,63.3,100.0,87.2,32.1,48.3,36.1,26.0,26.6,9.1,3.7,43.7,5.8,12.7,99375,118155,13.9,34246,38636,46146,45817,92.5,73.6,34.3,131,7.5,7.6,33.3,18.0,060800
1400000US36081061000,"Census Tract 610, Queens County, New York",1251,62.4,37.6,50.4,82.4,91.6,29.5,48.8,41.5,20.9,23.4,8.2,4.1,47.7,2.0,5.9,91667,120521,12.0,38169,41139,64000,52196,93.0,69.5,32.5,103,7.0,8.9,41.7,3.4,061000
1400000US36081061200,"Census Tract 612, Queens County, New York",1639,74.8,25.2,67.6,100.0,95.3,35.7,48.1,32.1,24.4,21.8,12.3,7.8,35.2,11.2,10.6,133015,133965,4.7,38489,48108,52826,58772,96.0,82.0,23.2,79,4.0,3.4,40.4,7.1,061200
1400000US36081061301,"Census Tract 613.01, Queens County, New York",5083,67.1,32.9,54.5,62.2,79.3,61.9,44.3,28.9,23.8,22.8,12.3,10.4,20.0,9.3,6.2,78873,84616,11.6,28366,39352,57500,41683,92.2,64.4,34.1,477,7.8,10.7,4.8,14.5,061301
1400000US36081061302,"Census Tract 613.02, Queens County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,061302
1400000US36081061400,"Census Tract 614, Queens County, New York",1114,62.1,37.9,52.9,100.0,71.1,43.0,53.2,36.1,23.1,30.0,6.5,10.0,30.8,0.0,11.8,111667,116249,2.5,35778,48750,62353,68646,95.4,79.6,25.0,63,4.6,6.4,19.0,10.3,061400
1400000US36081061601,"Census Tract 616.01, Queens County, New York",1908,60.6,39.4,56.8,71.0,68.6,30.2,48.3,39.8,19.2,15.4,13.1,8.5,33.6,2.4,3.7,95469,103662,13.6,34859,48405,54708,53901,95.0,70.8,37.1,117,5.0,3.7,22.5,21.8,061601
1400000US36081061602,"Census Tract 616.02, Queens County, New York",1071,56.7,43.3,61.4,72.0,100.0,33.7,50.6,42.5,16.8,22.9,12.3,5.0,31.9,5.3,8.1,107262,128122,10.6,40043,42315,59821,46250,93.2,66.2,34.3,82,6.8,5.7,0.0,24.4,061602
1400000US36081061800,"Census Tract 618, Queens County, New York",1460,65.1,34.9,65.9,100.0,85.7,43.1,56.8,31.3,29.7,29.5,5.3,4.9,31.9,2.0,17.2,77396,93552,8.2,36897,48991,72879,52697,98.0,84.7,26.0,36,2.0,1.7,0.0,10.0,061800
1400000US36081061900,"Census Tract 619, Queens County, New York",2387,58.8,41.2,51.0,22.6,64.3,50.0,49.8,42.2,22.2,20.6,5.6,9.1,35.0,7.8,6.3,92792,85865,3.7,32152,51074,51917,56250,92.1,74.0,27.1,226,7.9,10.4,0.0,14.1,061900
1400000US36081062000,"Census Tract 620, Queens County, New York",1140,51.1,48.9,45.5,36.8,45.4,19.9,45.2,44.3,27.4,17.8,5.9,12.6,38.0,5.1,10.1,106776,113168,8.1,41539,63984,90982,60759,95.0,78.2,39.6,68,5.0,12.3,0.0,4.1,062000
1400000US36081062100,"Census Tract 621, Queens County, New York",2094,63.7,36.3,53.2,63.3,74.3,37.1,40.5,32.3,17.7,27.0,14.6,16.6,16.0,3.4,1.2,66279,84543,6.0,32873,38333,52500,46705,92.3,68.5,33.4,197,7.7,9.1,27.6,17.5,062100
1400000US36081062200,"Census Tract 622, Queens County, New York",1717,62.1,37.9,50.1,72.5,82.1,30.9,48.1,34.0,15.9,26.1,16.6,10.6,38.0,3.3,4.9,90167,103181,5.4,36385,43974,59643,51629,94.8,76.8,35.0,102,5.2,7.2,11.4,2.8,062200
1400000US36081062300,"Census Tract 623, Queens County, New York",1694,68.5,31.5,62.7,89.0,95.4,46.5,42.5,31.1,16.2,29.9,7.1,8.6,22.5,11.0,5.6,86343,96010,4.6,36292,50586,52875,46802,95.6,80.7,23.9,94,4.4,5.0,52.4,12.2,062300
1400000US36081062400,"Census Tract 624, Queens County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,062400
1400000US36081062500,"Census Tract 625, Queens County, New York",2273,71.6,28.4,62.9,50.3,78.1,40.0,40.3,37.2,21.7,18.6,10.4,10.9,29.7,4.7,4.7,78917,95172,2.5,31562,42118,43980,46597,92.0,73.2,25.6,221,8.0,9.2,20.7,11.2,062500
1400000US36081062600,"Census Tract 626, Queens County, New York",2296,68.1,31.9,62.6,90.4,83.8,27.7,51.2,33.7,23.1,21.8,7.6,12.1,34.4,4.2,9.6,89231,103849,12.4,33591,44281,65769,39330,96.3,77.3,28.5,104,3.7,3.4,11.3,15.5,062600
1400000US36081062700,"Census Tract 627, Queens County, New York",2303,66.6,33.4,60.2,78.6,80.4,43.9,44.3,25.1,33.9,15.7,9.7,12.2,18.6,11.6,4.4,75425,79904,2.8,28580,41370,52885,44758,90.1,64.1,34.5,290,9.9,15.3,30.8,15.5,062700
1400000US36081062900,"Census Tract 629, Queens County, New York",2301,66.8,33.2,51.2,100.0,69.8,51.6,37.9,27.0,24.5,22.0,16.3,12.0,17.4,12.6,3.3,74595,91122,3.8,33108,40403,56875,47813,87.4,67.0,26.5,369,12.6,18.7,17.2,21.3,062900
1400000US36081063000,"Census Tract 630, Queens County, New York",1351,62.0,38.0,59.7,100.0,93.5,46.1,54.0,40.8,23.6,19.5,2.4,6.9,33.3,6.2,15.5,108320,124574,9.4,41108,48015,56538,57941,96.8,81.2,30.2,50,3.2,6.6,0.0,0.0,063000
1400000US36081063200,"Census Tract 632, Queens County, New York",2313,68.6,31.4,66.6,87.9,85.8,48.4,49.8,32.5,24.4,23.1,16.7,8.0,32.3,6.0,8.9,108295,128341,5.6,34888,35559,46563,51852,94.2,74.1,32.2,159,5.8,7.6,23.2,8.7,063200
1400000US36081063301,"Census Tract 633.01, Queens County, New York",1297,67.1,32.9,57.4,85.7,91.2,44.1,43.7,41.9,14.3,22.0,9.5,5.7,22.9,11.0,7.6,87813,105831,2.7,38540,52279,67576,54491,91.8,69.3,28.7,131,8.2,8.5,32.8,23.5,063301
1400000US36081063302,"Census Tract 633.02, Queens County, New York",1148,61.5,38.5,53.8,70.6,62.8,31.0,34.3,36.8,17.0,22.6,14.5,14.5,23.0,4.2,1.7,78594,109115,1.5,41520,41935,56089,39231,94.4,79.4,28.2,80,5.6,9.5,0.0,8.0,063302
1400000US36081063500,"Census Tract 635, Queens County, New York",2156,61.0,39.0,51.0,52.3,37.7,33.1,41.2,36.6,21.3,21.3,9.5,6.9,25.5,8.2,2.3,77237,84025,3.4,30615,42434,58750,51042,96.4,78.2,26.5,100,3.6,6.1,8.2,1.0,063500
1400000US36081063700,"Census Tract 637, Queens County, New York",2914,61.2,38.8,58.4,56.1,93.0,40.8,38.6,35.0,16.6,25.3,15.9,7.3,29.7,6.7,7.9,96538,105170,3.4,36115,49167,61736,51359,97.0,75.9,30.6,103,3.0,2.1,0.0,6.6,063700
1400000US36081063800,"Census Tract 638, Queens County, New York",3024,69.7,30.3,56.8,78.2,67.5,38.2,49.8,30.1,21.9,24.8,13.1,8.6,30.7,6.8,7.0,120795,119844,10.3,35332,45441,53281,55000,93.4,71.2,30.6,241,6.6,9.8,11.6,8.2,063800
1400000US36081063900,"Census Tract 639, Queens County, New York",2500,63.1,36.9,58.9,87.2,91.9,32.8,41.9,33.7,33.9,17.4,8.8,4.1,24.2,14.9,9.1,62139,85146,4.2,33321,38214,54817,42344,95.2,63.6,40.6,141,4.8,6.9,16.4,0.0,063900
1400000US36081064101,"Census Tract 641.01, Queens County, New York",1921,56.9,43.1,47.4,83.7,69.0,50.6,49.6,31.0,22.8,23.5,9.8,10.3,25.0,7.9,4.3,72576,79444,5.8,34634,41123,72872,43125,90.2,68.9,38.5,219,9.8,11.4,0.0,20.6,064101
1400000US36081064102,"Census Tract 641.02, Queens County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,064102
1400000US36081064500,"Census Tract 645, Queens County, New York",1648,63.2,36.8,47.2,76.3,82.3,50.7,46.4,52.7,23.5,21.1,1.9,16.3,24.5,12.3,1.0,74798,105269,9.1,38446,41463,56738,65536,93.1,75.3,31.4,143,6.9,14.1,0.0,8.8,064500
1400000US36081064600,"Census Tract 646, Queens County, New York",2666,64.1,35.9,57.2,88.1,75.4,35.5,48.2,26.7,31.7,24.9,11.8,13.8,34.7,10.1,10.4,89671,96085,10.5,31397,36327,49375,51339,96.2,74.5,33.9,124,3.8,3.4,18.6,5.2,064600
1400000US36081065000,"Census Tract 650, Queens County, New York",2400,67.5,32.5,63.2,100.0,78.0,32.9,50.6,30.2,27.0,21.4,11.3,8.7,32.4,6.6,7.6,89773,115185,9.5,37667,42054,51045,52679,94.7,75.9,30.1,149,5.3,5.1,15.5,19.0,065000
1400000US36081065400,"Census Tract 654, Queens County, New York",2587,69.0,31.0,65.4,87.6,91.3,32.0,48.4,31.1,25.4,25.3,10.8,10.5,32.4,8.4,6.6,90580,99269,8.7,28444,37237,52222,42203,92.2,68.4,32.4,264,7.8,6.9,34.2,21.8,065400
1400000US36081065501,"Census Tract 655.01, Queens County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,065501
1400000US36081065600,"Census Tract 656, Queens County, New York",4122,66.2,33.8,57.8,61.4,81.0,33.8,51.1,45.1,19.2,25.3,6.6,12.5,48.4,6.2,4.0,95893,108490,21.2,33422,45250,64950,52996,96.4,70.6,33.4,182,3.6,2.2,36.7,12.1,065600
1400000US36081065702,"Census Tract 657.02, Queens County, New York",1539,62.2,37.8,51.3,34.0,68.9,47.9,44.6,37.9,16.9,24.8,10.0,13.7,17.6,11.8,4.3,70875,84170,6.3,36101,42633,53224,47292,95.4,65.8,42.6,81,4.6,3.6,29.5,15.0,065702
1400000US36081065703,"Census Tract 657.03, Queens County, New York",2407,67.5,32.5,62.0,27.1,57.1,30.9,35.0,47.7,16.8,23.1,8.0,9.1,26.5,8.4,6.4,85774,97736,2.0,34539,36911,72067,40074,97.8,83.9,22.0,65,2.2,1.5,0.0,3.2,065703
1400000US36081065900,"Census Tract 659, Queens County, New York",1438,65.6,34.4,53.9,73.0,82.9,35.4,39.6,46.2,11.6,31.8,5.4,13.0,27.4,10.5,3.0,89821,116061,3.2,43680,53589,63558,69643,96.0,79.6,24.0,72,4.0,7.1,0.0,4.3,065900
1400000US36081066000,"Census Tract 660, Queens County, New York",2863,59.5,40.5,52.6,81.8,80.3,36.3,50.2,29.9,26.9,19.8,18.1,3.3,40.7,5.4,8.0,79412,87050,11.4,26477,41657,49323,49145,93.6,66.9,41.2,231,6.4,11.6,38.2,5.3,066000
1400000US36081066100,"Census Tract 661, Queens County, New York",1321,56.3,43.7,43.9,67.5,63.5,33.0,37.4,40.5,26.2,19.1,5.1,15.9,37.0,3.3,5.5,83333,99038,3.7,40319,55208,89609,51023,95.0,72.4,32.9,77,5.0,6.9,31.3,8.4,066100
1400000US36081066300,"Census Tract 663, Queens County, New York",2233,60.7,39.3,59.8,73.7,62.8,33.4,40.2,49.4,17.4,23.5,5.0,13.6,28.9,6.5,7.4,103487,128790,4.4,48976,55921,83313,61250,96.2,83.4,29.4,101,3.8,7.2,0.0,4.0,066300
1400000US36081066400,"Census Tract 664, Queens County, New York",7820,69.8,30.2,67.3,57.1,91.9,30.5,55.6,33.5,28.8,20.7,9.8,6.0,39.0,4.7,9.4,85463,92014,17.6,29907,38822,52254,50637,93.1,72.6,26.3,640,6.9,6.4,29.6,9.4,066400
1400000US36081066501,"Census Tract 665.01, Queens County, New York",3234,69.9,30.1,63.7,78.0,91.1,47.9,55.9,46.2,14.1,20.6,11.1,9.3,27.7,7.8,3.4,106324,115671,3.1,40597,53650,64764,54907,99.2,85.7,26.0,32,0.8,0.6,0.0,6.0,066501
1400000US36081066701,"Census Tract 667.01, Queens County, New York",2018,60.2,39.8,55.1,55.2,79.4,31.6,40.2,29.3,17.6,35.0,4.3,6.6,26.7,2.4,1.7,56587,82194,11.3,34032,48072,62973,48780,96.2,66.8,39.0,96,3.8,4.6,0.0,14.6,066701
1400000US36081066900,"Census Tract 669, Queens County, New York",1373,62.9,37.1,50.0,53.6,67.0,34.6,37.0,44.4,11.2,22.7,10.9,12.3,23.5,8.7,1.3,69583,87368,0.8,33250,50766,62554,54250,95.8,82.5,29.5,70,4.2,4.3,0.0,9.7,066900
1400000US36081067100,"Census Tract 671, Queens County, New York",1931,56.8,43.2,49.2,88.8,83.0,43.3,41.5,45.7,11.6,25.5,9.3,8.1,33.0,7.7,2.7,104716,116006,4.0,43142,55236,76429,68382,95.6,74.9,31.7,105,4.4,2.1,19.4,15.1,067100
1400000US36081067700,"Census Tract 677, Queens County, New York",1525,62.5,37.5,56.1,85.3,89.8,42.5,41.6,49.9,12.4,25.0,3.2,12.7,27.4,7.1,6.5,105833,126242,3.9,48370,59091,65391,60688,96.0,82.1,28.0,72,4.0,5.5,0.0,11.5,067700
1400000US36081067900,"Census Tract 679, Queens County, New York",3342,59.6,40.4,49.3,76.1,60.5,51.1,39.8,23.7,28.3,18.4,19.1,13.3,17.5,8.3,3.4,47841,63056,11.6,27758,42415,54883,51940,84.9,58.9,36.8,559,15.1,21.2,9.8,20.6,067900
1400000US36081068000,"Census Tract 680, Queens County, New York",4135,64.0,36.0,59.7,68.5,77.6,39.0,50.7,25.7,25.5,25.7,11.0,11.0,30.8,3.8,9.2,92292,100235,8.7,29341,41379,44722,53817,92.1,67.4,35.9,419,7.9,10.2,12.7,14.2,068000
1400000US36081068200,"Census Tract 682, Queens County, New York",838,71.4,28.6,63.9,100.0,73.8,37.9,49.8,28.0,24.8,26.9,8.1,8.1,30.6,6.7,12.9,87083,95311,14.6,33941,52500,62375,55167,97.0,71.8,34.6,30,3.0,3.8,0.0,7.1,068200
1400000US36081068300,"Census Tract 683, Queens County, New York",3652,60.7,39.3,47.8,70.7,86.2,65.7,45.2,36.8,19.3,20.9,16.7,16.2,23.6,16.3,0.6,48580,64901,13.9,27247,35041,42345,47841,89.8,51.1,48.2,415,10.2,12.9,41.5,18.3,068300
1400000US36081068700,"Census Tract 687, Queens County, New York",3977,66.7,33.3,56.2,59.5,56.1,68.4,46.2,39.1,21.1,25.4,10.0,16.5,28.7,9.3,3.4,63602,77072,13.6,30852,34832,45317,51719,90.1,65.4,39.1,459,9.9,12.5,27.5,14.4,068700
1400000US36081069000,"Census Tract 690, Queens County, New York",2769,65.0,35.0,63.2,84.4,79.9,38.6,46.7,31.0,25.9,27.1,8.7,4.4,48.4,6.8,4.9,78674,88398,18.4,26253,37868,55590,41212,93.9,56.0,50.2,213,6.1,9.1,22.0,11.8,069000
1400000US36081069300,"Census Tract 693, Queens County, New York",2502,61.3,38.7,54.9,67.9,54.3,67.8,43.8,49.1,18.1,24.8,6.4,16.2,25.6,4.9,0.5,58750,73464,13.4,31177,43152,57231,50417,81.0,49.8,39.0,579,19.0,19.3,0.0,47.3,069300
1400000US36081069400,"Census Tract 694, Queens County, New York",2936,70.4,29.6,60.2,83.7,70.3,33.7,47.5,30.4,27.9,26.6,9.4,4.6,37.7,11.0,4.0,81477,90278,10.0,29212,40103,50261,50559,89.7,65.5,30.7,374,10.3,11.3,7.7,11.1,069400
1400000US36081069500,"Census Tract 695, Queens County, New York",1778,64.6,35.4,52.6,92.2,69.1,49.5,43.1,35.9,18.5,25.9,10.2,14.3,22.8,10.9,5.1,66513,88908,15.4,36926,41078,53750,47500,92.1,69.7,34.4,162,7.9,9.2,19.6,16.0,069500
1400000US36081069701,"Census Tract 697.01, Queens County, New York",3232,65.7,34.3,48.4,70.5,43.0,69.0,42.3,56.7,11.8,19.4,8.5,17.1,22.5,8.5,3.4,71630,80884,13.2,38817,51789,72981,66316,94.3,66.2,37.0,218,5.7,6.2,10.4,15.9,069701
1400000US36081069702,"Census Tract 697.02, Queens County, New York",2963,56.8,43.2,51.4,82.9,89.0,39.4,45.5,48.8,14.5,25.3,8.7,13.8,31.1,7.5,4.0,80452,112531,6.4,47586,61575,86964,73021,94.0,63.8,42.2,206,6.0,6.0,0.0,14.4,069702
