WEEK,STATION,REMOTE,TOTAL
2020-04-04,BROAD CHANNEL-NOEL ROAD       ,R415,159.0
2020-04-04,HOLLAND-BEACH 90TH STREET     ,R416,572.0
2020-04-04,PLAYLAND-BEACH 98TH STREET    ,R417,331.0
2020-04-04,SEASIDE BEACH-105TH STREET    ,R418,85.0
2020-04-04,ROCKAWAY PARK-BEACH 116TH     ,R419,641.0
2020-04-04,DITMAS AVE-MCDONALD AVE       ,R420,2532.0
2020-04-04,AVENUE I-MCDONALD AVENUE      ,R421,1642.0
2020-04-04,MCDONALD AVE-22ND AVE         ,R422,915.0
2020-04-04,AVENUE N-MCDONALD AVENUE      ,R423,1810.0
2020-04-04,AVENUE P-MCDONALD AVENUE      ,R424,1880.0
2020-04-04,AVENUE U-MCDONALD AVENUE      ,R425,1336.0
2020-04-04,NEPTUNE AVE-MCDONALD AVENUE   ,R426,1198.0
2020-04-04,MIDDLETOWN ROAD-WESTCHESTER   ,R427,1218.0
2020-04-04,BUHRE AVE-WESTCHESTER AVE     ,R428,2637.0
2020-04-04,PELHAM BAY PARK-BRUCKNER BL   ,R429,5629.0
2020-04-04,PELHAM PKWY-ESPLANADE         ,R430,1867.0
2020-04-04,DYRE AVENUE-LIGHT STREET      ,R431,3731.0
2020-04-04,CHAUNCEY STREET-ROCKAWAY AV   ,R432,2876.0
2020-04-04,ALABAMA AVENUE-FULTON ST      ,R433,2554.0
2020-04-04,VAN SICLEN AVENUE-FULTON ST   ,R434,2620.0
2020-04-04,CLEVELAND STREET-FULTON ST    ,R435,2793.0
2020-04-04,NORWOOD AVENUE-FULTON ST      ,R436,3056.0
2020-04-04,CRESCENT STREET-FULTON ST     ,R437,4280.0
2020-04-04,RALPH AVENUE-FULTON STREET    ,R438,5381.0
2020-04-04,ROCKAWAY AVE-HOPKINSON AVE    ,R439,4884.0
2020-04-04,LIBERTY AVE-PENNSYLVANIA AV   ,R440,2479.0
2020-04-04,VAN SICLEN AVE-PITKIN AVE     ,R441,2955.0
2020-04-04,SHEPHERD AVE-PITKIN AVE       ,R442,3145.0
2020-04-04,170TH STREET-GRAND CONC.      ,R443,6142.0
2020-04-04,238TH ST-WHITE PLAINS ROAD    ,R444,2961.0
2020-04-04,138TH STREET-3RD AVE          ,R445,7862.0
2020-04-04,BROOK AVENUE-138TH STREET     ,R446,6497.0
2020-04-04,CYPRESS AVENUE-138TH STREET   ,R447,3605.0
2020-04-04,EAST 143RD ST-SOUTHERN BLVD   ,R448,1568.0
2020-04-04,EAST 149TH ST-SOUTHERN BLVD   ,R449,5378.0
2020-04-04,LONGWOOD AVE-SOUTHERN BLVD    ,R450,1296.0
2020-04-04,WINTHROP ST-NOSTRAND AVE      ,R451,5744.0
2020-04-04,72ND STREET & BROADWAY        ,R452,15078.0
2020-04-04,23RD STREET-6TH AVENUE        ,R453,2813.0
2020-04-04,25TH STREET-4TH AVENUE        ,R455,599.0
2020-04-04,HOYT STREET-FULTON STREET     ,R456,768.0
2020-04-04,MARCY AVENUE-BROADWAY         ,R460,7609.0
2020-04-04,BROADWAY LAFAYETTE-BLEECKER   ,R461,3421.0
2020-04-04,CANAL STREET-BROADWAY         ,R462,2268.0
2020-04-04,CANAL ST-LAFAYETTE ST EAST    ,R463,3994.0
2020-04-04,AQUEDUCT RACE TRACK           ,R464,91.0
2020-04-04,RI TRAMWAY (MANHATTAN)        ,R468,2358.0
2020-04-04,RI TRAMWAY (ROOSEVELT)        ,R469,2461.0
2020-04-04,AIRTRAIN @ HOWARD BEACH       ,R535,2533.0
2020-04-04,AIRTRAIN JAMAICA CENTER 1     ,R536,6588.0
2020-04-04,PA-PATH WORLD TRADE CNTR      ,R540,9088.0
2020-04-04,PA-PATH THIRTY THIRD ST       ,R541,4504.0
2020-04-04,PA-PATH TWENTY THIRD ST       ,R542,739.0
2020-04-04,PA-PATH EXCHANGE PLACE        ,R543,1475.0
2020-04-04,PA-PATH HARRISON              ,R544,927.0
2020-04-04,PA-PATH 14TH STREET           ,R545,1292.0
2020-04-04,PA-PATH PAVONIA/NEWPORT       ,R546,1091.0
2020-04-04,PA-PATH 9TH STREET            ,R547,458.0
2020-04-04,PA-PATH CHRISTOPHER ST        ,R548,351.0
2020-04-04,PA-PATH NEWARK                ,R549,7495.0
2020-04-04,PA-PATH HOBOKEN               ,R550,1648.0
2020-04-04,PA-PATH GROVE ST              ,R551,2046.0
2020-04-04,PA-PATH JOURNAL SQUARE        ,R552,6129.0
2020-04-04,SBS-M15 @ LIVINGSTON PLAZA    ,R555,31.0
2020-04-04,SBS-BX12 @ LIVINGSTON PLAZA   ,R556,139.0
2020-04-04,SBS-M34 @ LIVINGSTON PLAZA    ,R557,19.0
2020-04-04,SBS-BX41 @ LIVINGSTON PLAZA   ,R558,45.0
2020-04-04,SBS-B44 @ LIVINGSTON PLAZA    ,R559,44.0
2020-04-04,SBS-M60 @ LIVINGSTON PLAZA    ,R560,84.0
2020-04-04,SBS-M86 @ LIVINGSTON PLAZA    ,R561,65.0
2020-04-04,SBS-B46 @ LIVINGSTON PLAZA    ,R563,27.0
2020-04-04,SBS-Q44 @ LIVINGSTON PLAZA    ,R564,65.0
2020-04-04,SBS-M23 @ LIVINGSTON PLAZA    ,R567,16.0
2020-04-04,SBS-M79 @ LIVINGSTON PLAZA    ,R568,9.0
2020-04-04,SBS-BX6 @ LIVINGSTON PLAZA    ,R569,39.0
2020-04-04,72ND STREET - 2 AVENUE        ,R570,14701.0
2020-04-04,86TH STREET - 2 AVENUE        ,R571,7220.0
2020-04-04,96TH STREET - 2 AVENUE        ,R572,10122.0
2020-04-04,SBS-Q52/53 @ LIVINGSTON PLAZA ,R573,76.0
2020-04-04,SBS-B82 @ LIVINGSTON PLAZA    ,R574,9.0
2020-04-04,SBS-M14 @ LIVINGSTON PLAZA    ,R575,123.0
2020-03-28,WHITEHALL STREET              ,R001,10190.0
2020-03-28,CYPRESS HILLS                 ,R003,1442.0
2020-03-28,75TH STREET & ELDERTS LANE    ,R004,3397.0
2020-03-28,85TH STREET & FOREST PKWAY    ,R005,3331.0
2020-03-28,WOODHAVEN BOULEVARD           ,R006,3926.0
2020-03-28,104TH STREET                  ,R007,1960.0
2020-03-28,111TH STREET                  ,R008,1681.0
2020-03-28,121ST STREET                  ,R009,2048.0
2020-03-28,42ND STREET & 8TH AVENUE      ,R010,11353.0
2020-03-28,42ND STREET & 8TH AVENUE      ,R011,25800.0
2020-03-28,34TH STREET & 8TH AVENUE      ,R012,15601.0
2020-03-28,34TH STREET & 8TH AVENUE      ,R013,6077.0
2020-03-28,FULTON STREET                 ,R014,20522.0
2020-03-28,FIFTH AVENUE                  ,R015,2507.0
2020-03-28,LEXINGTON AVENUE              ,R016,2065.0
2020-03-28,LEXINGTON AVENUE              ,R017,8656.0
2020-03-28,ROOSEVELT AVE/JACKSON HTS     ,R018,33341.0
2020-03-28,179TH STREET & HILLSIDE AVE   ,R019,15440.0
2020-03-28,47-50 STREETS/ROCKEFELLER     ,R020,11358.0
2020-03-28,42ND STREET & 6TH AVENUE      ,R021,10654.0
2020-03-28,34TH STREET & 6TH AVENUE      ,R022,19454.0
2020-03-28,34TH STREET & 6TH AVENUE      ,R023,14512.0
2020-03-28,SUTPHIN BOULEVARD             ,R024,19811.0
2020-03-28,JAMAICA CENTER-PARSONS BLVD   ,R025,34505.0
2020-03-28,WALL STREET                   ,R027,4312.0
2020-03-28,FULTON & WILLIAM STREETS      ,R028,10146.0
2020-03-28,PARK PLACE                    ,R029,12132.0
2020-03-28,CHAMBERS STREET               ,R030,5166.0
2020-03-28,34TH STREET & 7TH AVENUE      ,R031,8272.0
2020-03-28,42ND STREET/TIMES SQUARE      ,R032,9918.0
2020-03-28,42ND STREET/TIMES SQUARE      ,R033,14324.0
2020-03-28,125TH STREET & BROADWAY       ,R034,4604.0
2020-03-28,168TH STREET & BROADWAY       ,R035,19900.0
2020-03-28,DYCKMAN STREET                ,R036,7704.0
2020-03-28,207TH STREET                  ,R037,5962.0
2020-03-28,215TH STREET                  ,R038,1112.0
2020-03-28,225TH STREET                  ,R039,5026.0
2020-03-28,231ST STREET                  ,R040,7666.0
2020-03-28,BOWLING GREEN & BATTERY PL    ,R041,6888.0
2020-03-28,BOWLING GREEN & BROADWAY      ,R042,1916.0
2020-03-28,WALL STREET                   ,R043,4621.0
2020-03-28,BROOKLYN BRIDGE               ,R044,11685.0
2020-03-28,42ND STREET & GRAND CENTRAL   ,R045,2689.0
2020-03-28,42ND STREET & GRAND CENTRAL   ,R046,16947.0
2020-03-28,42ND STREET & GRAND CENTRAL   ,R047,11755.0
2020-03-28,42ND STREET & 3RD AVENUE      ,R048,4256.0
2020-03-28,51ST STREET & LEXINGTON AVE   ,R049,5547.0
2020-03-28,59TH STREET & LEXINGTON AVE   ,R050,5697.0
2020-03-28,59TH STREET & LEXINGTON AVE   ,R051,15406.0
2020-03-28,WOODLAWN ROAD                 ,R052,6178.0
2020-03-28,149TH STREET & 3RD AVENUE     ,R053,20894.0
2020-03-28,FIFTH AVENUE & 42ND STREET    ,R054,2546.0
2020-03-28,MAIN STREET                   ,R055,28221.0
2020-03-28,NEVINS STREET                 ,R056,7699.0
2020-03-28,BARCLAYS CENTER               ,R057,24800.0
2020-03-28,BERGEN STREET                 ,R058,1239.0
2020-03-28,GRAND ARMY PLAZA              ,R059,2789.0
2020-03-28,EASTERN PARKWAY               ,R060,611.0
2020-03-28,NOSTRAND AVENUE               ,R061,3359.0
2020-03-28,UTICA AVENUE                  ,R062,28785.0
2020-03-28,SUTTER AVENUE                 ,R063,8463.0
2020-03-28,SARATOGA AVENUE               ,R064,6991.0
2020-03-28,ROCKAWAY AVENUE               ,R065,6825.0
2020-03-28,JUNIUS STREET                 ,R066,2987.0
2020-03-28,PENNSYLVANIA AVENUE           ,R067,6021.0
2020-03-28,VAN SICLEN AVENUE             ,R068,4015.0
2020-03-28,NEW LOTS AVENUE               ,R069,7625.0
2020-03-28,ST GEORGE TERMINAL            ,R070,3482.0
2020-03-28,34TH STREET - HUDSON YARDS    ,R072,6321.0
2020-03-28,FIFTH AVENUE & 60TH STREET    ,R079,2969.0
2020-03-28,57TH STREET & 7TH AVENUE      ,R080,11128.0
2020-03-28,49TH STREET & 7TH AVENUE      ,R081,4646.0
2020-03-28,28TH STREET & BROADWAY        ,R082,2239.0
2020-03-28,23RD STREET & 5TH AVENUE      ,R083,4787.0
2020-03-28,59TH STREET/COLUMBUS CIRCLE   ,R084,28373.0
2020-03-28,8TH STREET & BROADWAY         ,R085,3187.0
2020-03-28,PRINCE STREET & BROADWAY      ,R086,1342.0
2020-03-28,CITY HALL                     ,R087,1429.0
2020-03-28,CORTLANDT STREET              ,R088,3574.0
2020-03-28,JAY ST-METROTECH              ,R089,1099.0
2020-03-28,39TH AVENUE & 31ST STREET     ,R090,1535.0
2020-03-28,36TH AVENUE & 31ST STREET     ,R091,3392.0
2020-03-28,BROADWAY & 31ST STREET        ,R092,5098.0
2020-03-28,30TH AVENUE & 31ST STREET     ,R093,6953.0
2020-03-28,ASTORIA BLVD & 31ST STREET    ,R094,3540.0
2020-03-28,DITMARS BLVD & 31ST STREET    ,R095,6972.0
2020-03-28,82ND STREET-JACKSON HEIGHTS   ,R096,9356.0
2020-03-28,JUNCTION BLVD-ROOSEVELT AVE   ,R097,14678.0
2020-03-28,CHURCH AVENUE                 ,R098,15396.0
2020-03-28,DEKALB AVENUE                 ,R099,10591.0
2020-03-28,METROPOLITAN AVENUE           ,R100,2696.0
2020-03-28,145TH STREET                  ,R101,18028.0
2020-03-28,125TH STREET                  ,R102,23259.0
2020-03-28,BROADWAY-EAST NEW YORK        ,R103,11115.0
2020-03-28,167TH ST-GRAND CONCOURSE      ,R104,10880.0
2020-03-28,14TH STREET & 7TH AVENUE      ,R105,8404.0
2020-03-28,CASTLE HILL AVENUE            ,R106,6974.0
2020-03-28,WESTCHESTER SQUARE            ,R107,6236.0
2020-03-28,BOROUGH HALL - COURT STREET   ,R108,12486.0
2020-03-28,CHURCH AVENUE & NOSTRAND AV   ,R109,10027.0
2020-03-28,FLATBUSH AVE & NOSTRAND AV    ,R110,16264.0
2020-03-28,23RD STREET & 8TH AVENUE      ,R111,7823.0
2020-03-28,FORDHAM RD/GRAND CONCOURSE    ,R112,11390.0
2020-03-28,SEVENTH AVENUE & WEST 53RD    ,R113,4010.0
2020-03-28,PARSONS BLVD & HILLSIDE AV    ,R114,5719.0
2020-03-28,169TH STREET & HILLSIDE AVE   ,R115,4422.0
2020-03-28,50TH STREET & 7TH AVENUE      ,R116,5348.0
2020-03-28,242ND STREET & BROADWAY       ,R117,4868.0
2020-03-28,CANAL STREET                  ,R118,3407.0
2020-03-28,FORDHAM ROAD & JEROME AVE     ,R119,11670.0
2020-03-28,MORRISON AVE & WESTCHESTER    ,R120,8332.0
2020-03-28,QUEENSBORO PLAZA              ,R121,7149.0
2020-03-28,90TH STREET/ELMHURST AVENUE   ,R122,12341.0
2020-03-28,FRANKLIN AVE/EASTERN PKWY     ,R123,9414.0
2020-03-28,KINGSTON AVE/EASTERN PKWY     ,R124,3505.0
2020-03-28,BROAD STREET & WALL STREET    ,R125,1986.0
2020-03-28,175TH STREET/FT WASHINGTON    ,R126,6990.0
2020-03-28,JAY ST-METROTECH              ,R127,15789.0
2020-03-28,SUTPHIN BLVD-HILLSIDE AVE     ,R128,2919.0
2020-03-28,BERGEN STREET-SMITH STREET    ,R129,4039.0
2020-03-28,KINGS HIGHWAY-MCDONALD AVE    ,R130,3099.0
2020-03-28,23RD STREET-PARK AVE SOUTH    ,R131,8736.0
2020-03-28,125TH STREET-LEXINGTON AVE    ,R132,29152.0
2020-03-28,MOSHOLU PARKWAY-JEROME AVE    ,R133,10287.0
2020-03-28,HUNTERS PT AVE-49TH AVE       ,R134,2958.0
2020-03-28,NEWKIRK AVE-NOSTRAND AVE      ,R135,8710.0
2020-03-28,SHEEPSHEAD BAY ROAD           ,R136,9154.0
2020-03-28,MYRTLE AVE-GATES AVENUE       ,R137,14062.0
2020-03-28,WEST 4TH ST-WASHINGTON SQ     ,R138,11450.0
2020-03-28,CANAL STREET-LISPENARD ST     ,R139,4158.0
2020-03-28,QUEENS PLAZA-JACKSON AVE      ,R140,5271.0
2020-03-28,71ST AVE-CONTINENTAL AVE      ,R141,13212.0
2020-03-28,ESSEX ST-DELANCEY ST          ,R142,15225.0
2020-03-28,28TH STREET-PARK AVE SOUTH    ,R143,10153.0
2020-03-28,96TH STREET-LEXINGTON AVE     ,R144,12619.0
2020-03-28,241ST ST-WHITE PLAINS RD      ,R145,6578.0
2020-03-28,HUNTS PT AVE-SOUTHERN BLVD    ,R146,13962.0
2020-03-28,61ST STREET-ROOSEVELT AVE     ,R147,9934.0
2020-03-28,PARKSIDE AVE-OCEAN AVE        ,R148,5733.0
2020-03-28,NEWKIRK PLAZA                 ,R149,7789.0
2020-03-28,AVENUE U-EAST 16TH STREET     ,R150,4865.0
2020-03-28,STILLWELL AVE-CONEY ISLAND    ,R151,13893.0
2020-03-28,ROCKAWAY PKWY-GLENWOOD RD     ,R152,7621.0
2020-03-28,UTICA AVE-STUYVESANT AVE      ,R153,13874.0
2020-03-28,TREMONT AVE-179TH ST          ,R154,10903.0
2020-03-28,KINGSBRIDGE RD-196TH ST       ,R155,9027.0
2020-03-28,BEDFORD PARK BLVD-203RD ST    ,R156,6621.0
2020-03-28,205TH ST-BAINBRIDGE AVE       ,R157,9699.0
2020-03-28,UNION TURNPIKE-KEW GARDENS    ,R158,14913.0
2020-03-28,116TH STREET-COLUMBIA         ,R159,3770.0
2020-03-28,ASTOR PLACE-4 AVENUE          ,R160,4441.0
2020-03-28,KINGSBRIDGE RD-JEROME AVE     ,R161,11054.0
2020-03-28,ELDER AVE-WESTCHESTER AVE     ,R162,7731.0
2020-03-28,14TH STREET-6TH AVENUE        ,R163,5578.0
2020-03-28,66TH STREET-BROADWAY          ,R164,4927.0
2020-03-28,TOMPKINSVILLE                 ,R165,818.0
2020-03-28,79TH STREET-BROADWAY          ,R166,4768.0
2020-03-28,86TH STREET-BROADWAY          ,R167,7317.0
2020-03-28,96TH STREET-BROADWAY          ,R168,20256.0
2020-03-28,137TH STREET-BROADWAY         ,R169,8337.0
2020-03-28,14TH STREET-UNION SQUARE      ,R170,39735.0
2020-03-28,7TH AVENUE-PARK PLACE         ,R171,2835.0
2020-03-28,BRIGHTON BEACH-CONEY ISLAND   ,R172,9452.0
2020-03-28,207TH STREET-BROADWAY         ,R173,6361.0
2020-03-28,181ST STREET-FT WASH AVE      ,R174,4840.0
2020-03-28,8TH AVENUE-14TH STREET        ,R175,11671.0
2020-03-28,33RD STREET-PARK AVENUE       ,R176,13271.0
2020-03-28,68TH STREET-HUNTER COLLEGE    ,R177,11934.0
2020-03-28,77TH STREET-LEXINGTON AVE     ,R178,14184.0
2020-03-28,86TH STREET-LEXINGTON AVE     ,R179,22176.0
2020-03-28,103RD STREET-LEXINGTON AVE    ,R180,13620.0
2020-03-28,110TH STREET-LEXINGTON AVE    ,R181,10073.0
2020-03-28,116TH STREET-LEXINGTON AVE    ,R182,14099.0
2020-03-28,BEDFORD PARK BLVD-JEROME AV   ,R183,5007.0
2020-03-28,CORTELYOU RD-EAST 16TH ST     ,R184,4456.0
2020-03-28,DYCKMAN STREET-BROADWAY       ,R185,4568.0
2020-03-28,86TH ST-CENTRAL PARK WEST     ,R186,3419.0
2020-03-28,81ST STREET-MUSEUM            ,R187,2494.0
2020-03-28,50TH STREET-8TH AVENUE        ,R188,6131.0
2020-03-28,CHRISTOPHER ST-SHERIDAN SQ    ,R189,2091.0
2020-03-28,23RD STREET-7TH AVENUE        ,R190,5402.0
2020-03-28,103RD STREET-BROADWAY         ,R191,7029.0
2020-03-28,110TH STREET-BROADWAY         ,R192,6917.0
2020-03-28,157TH STREET-BROADWAY         ,R193,8608.0
2020-03-28,BLEECKER ST-LAFAYETTE ST      ,R194,5554.0
2020-03-28,161ST STREET-YANKEE STADIUM   ,R195,24211.0
2020-03-28,PROSPECT PARK-EMPIRE BLVD     ,R196,6824.0
2020-03-28,36TH STREET-4TH AVENUE        ,R197,9779.0
2020-03-28,NOSTRAND AVE-FULTON ST        ,R198,12227.0
2020-03-28,KINGSTON AVE-THROOP AVE       ,R199,4140.0
2020-03-28,EUCLID AVE-PITKIN AVE         ,R200,12325.0
2020-03-28,WOODHAVEN BLVD-QUEENS BLVD    ,R201,11081.0
2020-03-28,63RD DRIVE-REGO PARK          ,R202,8496.0
2020-03-28,23RD STREET-6TH AVENUE        ,R203,5003.0
2020-03-28,CHURCH AVE-MCDONALD AVE       ,R204,6737.0
2020-03-28,149TH ST-GRAND CONCOURSE      ,R205,15752.0
2020-03-28,125TH STREET-LENOX AVENUE     ,R206,7923.0
2020-03-28,135TH STREET-LENOX AVENUE     ,R207,10013.0
2020-03-28,103RD ST-ROOSEVELT AVE        ,R208,16343.0
2020-03-28,STERLING ST-NOSTRAND AVE      ,R209,4211.0
2020-03-28,BEVERLY RD-NOSTRAND AVE       ,R210,4515.0
2020-03-28,KINGS HIGHWAY-EAST 16TH ST    ,R211,13098.0
2020-03-28,59TH STREET-4TH AVENUE        ,R212,9722.0
2020-03-28,BAY RIDGE AVE-4TH AVENUE      ,R213,5211.0
2020-03-28,77TH STREET-4TH AVENUE        ,R214,3082.0
2020-03-28,86TH STREET-4TH AVENUE        ,R215,7248.0
2020-03-28,BAY RIDGE - 95TH STREET       ,R216,4118.0
2020-03-28,HOYT ST-SCHERMERHORN ST       ,R217,5770.0
2020-03-28,ELMHURST AVE-BROADWAY         ,R218,7147.0
2020-03-28,67TH AVENUE-QUEENS BLVD       ,R219,4291.0
2020-03-28,CARROLL ST-PRESIDENT ST       ,R220,3778.0
2020-03-28,167TH STREET-RIVER AVENUE     ,R221,11490.0
2020-03-28,177TH STREET-PARKCHESTER      ,R222,15282.0
2020-03-28,46TH ST-BLISS ST              ,R223,8463.0
2020-03-28,CLARK STREET-HENRY STREET     ,R224,1117.0
2020-03-28,HOYT STREET-HOYT STREET       ,R225,2084.0
2020-03-28,GUN HILL ROAD-SEYMOUR         ,R226,3396.0
2020-03-28,RECTOR STREET-CHURCH STREET   ,R227,1167.0
2020-03-28,AVENUE J-EAST 16TH STREET     ,R228,4856.0
2020-03-28,AVENUE M-EAST 16TH STREET     ,R229,4038.0
2020-03-28,NECK ROAD-EAST 16TH STREET    ,R230,2940.0
2020-03-28,UNION STREET-4TH AVENUE       ,R231,2891.0
2020-03-28,45TH STREET-4TH AVENUE        ,R232,5581.0
2020-03-28,53RD STREET-4TH AVENUE        ,R233,8717.0
2020-03-28,50TH STREET-NEW UTRECHT AVE   ,R234,3736.0
2020-03-28,BEDFORD AVE-NORTH 7TH ST      ,R235,6076.0
2020-03-28,DEKALB AVE-WYCKOFF AVE        ,R236,7075.0
2020-03-28,182ND STREET-183RD STREET     ,R237,5886.0
2020-03-28,STEINWAY ST-BROADWAY          ,R238,7079.0
2020-03-28,GREENPOINT AVE                ,R239,5076.0
2020-03-28,GRAND ST-CHRISTIE ST          ,R240,8758.0
2020-03-28,15TH ST-PROSPECT PARK WEST    ,R241,2162.0
2020-03-28,18TH AVE-MCDONALD AVE         ,R242,3631.0
2020-03-28,170TH STREET-JEROME AVENUE    ,R243,10520.0
2020-03-28,BURNSIDE AVE-JEROME AVE       ,R244,12445.0
2020-03-28,ST LAWRENCE AVE-WEST AVE      ,R245,4964.0
2020-03-28,PROSPECT AVENUE-4TH AVENUE    ,R246,2776.0
2020-03-28,55TH ST-NEW UTRECHT AVE       ,R247,2425.0
2020-03-28,1ST AVENUE-14TH STREET        ,R248,8245.0
2020-03-28,GRAHAM AVE-METROPOLITAN AVE   ,R249,3974.0
2020-03-28,GRAND ST-BUSHWICK AVE         ,R250,3904.0
2020-03-28,96TH ST-CENTRAL PARK WEST     ,R251,5643.0
2020-03-28,HIGH ST-CADMAN PLAZA WEST     ,R252,2565.0
2020-03-28,174TH-175TH ST-GRAND CONCOU   ,R253,6371.0
2020-03-28,GRAND AVE-QUEENS BOULEVARD    ,R254,9688.0
2020-03-28,VAN WYCK BLVD-MAIN STREET     ,R255,2942.0
2020-03-28,NASSAU AVE-MANHATTAN AVE      ,R256,3828.0
2020-03-28,EAST BROADWAY-MADISON ST      ,R257,8086.0
2020-03-28,4TH AVENUE-9TH STREET         ,R258,5928.0
2020-03-28,ROOSEVELT ISLAND              ,R259,3716.0
2020-03-28,181ST STREET-ST NICHOLAS AV   ,R260,12332.0
2020-03-28,40TH STREET-LOWERY STREET     ,R261,4715.0
2020-03-28,BEVERLEY ROAD -EAST 15TH ST   ,R262,2715.0
2020-03-28,AVENUE H-EAST 16TH STREET     ,R263,2129.0
2020-03-28,OCEAN PKWAY-BRIGHTON BCH AV   ,R264,2793.0
2020-03-28,MONTROSE AVENUE               ,R265,3696.0
2020-03-28,HALSEY STREET-WYCKOFF AVE     ,R266,4849.0
2020-03-28,46TH STREET-BROADWAY          ,R267,4279.0
2020-03-28,METROPOLITAN AVE-LORIMER ST   ,R268,5100.0
2020-03-28,BEDFORD AVENUE-NOSTRAND AVE   ,R269,4582.0
2020-03-28,SMITH STREET-9TH STREET       ,R270,4183.0
2020-03-28,AVENUE X-MCDONALD AVENUE      ,R271,2284.0
2020-03-28,28TH STREET-7TH AVENUE        ,R272,3957.0
2020-03-28,145TH STREET-BROADWAY         ,R273,7396.0
2020-03-28,191ST STREET-ST NICHOLAS AV   ,R274,1177.0
2020-03-28,183RD STREET-JEROME AVENUE    ,R275,8061.0
2020-03-28,JACKSON AVENUE-VERNON BLVD    ,R276,6199.0
2020-03-28,PRESIDENT ST-NOSTRAND AVE     ,R277,2411.0
2020-03-28,25TH STREET-4TH AVENUE        ,R278,2332.0
2020-03-28,JEFFERSON STREET-WYCKOFF AV   ,R279,3202.0
2020-03-28,190TH STREET-OVERLOOK TERR    ,R280,2428.0
2020-03-28,72ND STREET-CENTRAL PK WEST   ,R281,1807.0
2020-03-28,SPRING STREET-6TH AVENUE      ,R282,2557.0
2020-03-28,LAFAYETTE AVENUE-FULTON ST    ,R283,2677.0
2020-03-28,CLINTON AVENUE-FULTON ST      ,R284,2395.0
2020-03-28,MOTT AVENUE-BEACH 22ND ST     ,R285,6369.0
2020-03-28,MYRTLE AVENUE-MARCY AVENUE    ,R286,4107.0
2020-03-28,CLASSON AVENUE-LAFAYETTE AV   ,R287,2865.0
2020-03-28,7TH AVENUE-9TH STREET         ,R288,5181.0
2020-03-28,FT HAMILTON PKY-GREENWOOD     ,R289,1663.0
2020-03-28,HOUSTON STREET-VARICK ST      ,R290,3745.0
2020-03-28,33RD STREET-QUEENS BLVD       ,R291,2867.0
2020-03-28,BAYCHESTER AVE-TILLOTSON      ,R292,4120.0
2020-03-28,34TH STREET - PENN STATION    ,R293,15635.0
2020-03-28,MORGAN AVENUE-HARRISON PL     ,R294,3203.0
2020-03-28,WILSON AVENUE-MOFFAT STREET   ,R295,3006.0
2020-03-28,163RD ST & AMSTERDAM AVE      ,R296,3698.0
2020-03-28,FRANKLIN AVENUE-FULTON ST     ,R297,4327.0
2020-03-28,NORTHERN BLVD-BROADWAY        ,R298,4056.0
2020-03-28,BROADWAY - UNION AVENUE       ,R299,3523.0
2020-03-28,2ND AVENUE-HOUSTON STREET     ,R300,6468.0
2020-03-28,YORK STREET-JAY STREET        ,R301,3607.0
2020-03-28,57TH STREET-6TH AVENUE        ,R302,3584.0
2020-03-28,21ST STREET-QUEENSBRIDGE      ,R303,8348.0
2020-03-28,RECTOR STREET-GREENWICH ST    ,R304,1414.0
2020-03-28,WTC-CORTLANDT ST              ,R305,2307.0
2020-03-28,238TH STREET-BROADWAY         ,R306,3485.0
2020-03-28,138TH ST-GRAND CONCOURSE      ,R307,3172.0
2020-03-28,MT EDEN AVENUE-JEROME AVE     ,R308,7647.0
2020-03-28,176TH STREET-JEROME AVENUE    ,R309,7637.0
2020-03-28,111TH STREET-ROOSEVELT AVE    ,R310,8885.0
2020-03-28,BOWERY STREET-DELANCEY ST     ,R311,1422.0
2020-03-28,WEST 6TH STREET-SURF AVENUE   ,R312,1526.0
2020-03-28,BUSHWICK AVENUE-ABERDEEN ST   ,R313,1641.0
2020-03-28,103RD ST-CENTRAL PARK WEST    ,R314,2855.0
2020-03-28,155TH STREET-8TH AVENUE       ,R315,4889.0
2020-03-28,FLUSHING AVENUE-MARCY AVE     ,R316,2838.0
2020-03-28,LAFAYETTE AV-WASHINGTON AV    ,R317,1590.0
2020-03-28,FULTON STREET-LAFAYETTE AV    ,R318,2998.0
2020-03-28,63RD STREET-LEXINGTON AVE     ,R319,9418.0
2020-03-28,CANAL STREET-VARICK STREET    ,R320,1053.0
2020-03-28,18TH STREET-7TH AVENUE        ,R321,1412.0
2020-03-28,SPRING STREET-LAFAYETTE ST    ,R322,2041.0
2020-03-28,111TH STREET-LENOX AVENUE     ,R323,62.0
2020-03-28,116TH STREET-LENOX AVENUE     ,R324,8268.0
2020-03-28,WHITLOCK AVE-WESTCHESTER AV   ,R325,2606.0
2020-03-28,ZEREGA AVE-WESTCHESTER AVE    ,R326,2179.0
2020-03-28,52ND STREET-ROOSEVELT AVE     ,R327,3450.0
2020-03-28,WILLETS PT BLVD-ROOSEVELT     ,R328,914.0
2020-03-28,MORRIS PARK-PAULDING AVENUE   ,R329,1713.0
2020-03-28,3RD AVENUE-14TH STREET        ,R330,3549.0
2020-03-28,155TH STREET-ST NICHOLAS AV   ,R331,1883.0
2020-03-28,135TH STREET-ST NICHOLAS AV   ,R332,3291.0
2020-03-28,116TH STREET-8TH AVENUE       ,R333,4749.0
2020-03-28,110TH STREET-8TH AVENUE       ,R334,5277.0
